"1","-11190.294662094419","-1","2"
"2","-181507.71412283697","-1","2"
"3","-531288.9490676597","-1","2"
"4","-252192.63387048425","-1","2"
"5","-3198085.1924625486","-1","2"
"6","-9003703.339231346","-1","2"
"7","-1984798.6091548568","-1","2"
"8","-2.185396351224319E7","-1","2"
"9","-6.2268008713201724E7","9223372036854775807","1"
