"1","12352.188782816469","115","1"
"2","104362.94491283275","9187","1"
"3","411714.78956539405","117785","1"
"0","0","0","0"
"0","0","0","0"
"0","0","0","0"
"0","0","0","0"
"0","0","0","0"
"0","0","0","0"
